Number of Records,St Plane Xcoord Nr,St Plane Ycoord Nr,Src Lat,Src Lon,Well Comp Dt,Well Depth Qt,Well Diameter Qt,Well Log Id,Well Type Cd,latitude,elevation,longitude,elevation (ft),Well Depth
1,1141924,863887,47.684582648,-122.523764758,2/11/2016,173.0,6.0,1493197,W,47.684582648,93,-122.523764758,305.11812,132.11811999999998
1,1129694,849717,47.64488326,-122.57188241600001,8/19/2016,80.0,6.0,1595108,W,47.64488326,27,-122.57188241600001,88.58268,8.582679999999996
1,1136713,867983,47.695438149,-122.545341882,9/21/2016,340.0,6.0,1599569,W,47.695438149,2,-122.545341882,6.56168,-333.43832
1,1132749,866768,47.691825994,-122.56130192100001,2/28/2017,141.0,6.0,1619435,W,47.691825994,51,-122.56130192100001,167.32283999999999,26.322839999999985
1,1132749,866768,47.691825994,-122.56130192100001,2/28/2017,141.0,6.0,1619446,W,47.691825994,51,-122.56130192100001,167.32283999999999,26.322839999999985
1,1132749,866768,47.691825994,-122.56130192100001,3/8/2017,141.0,6.0,1619380,W,47.691825994,51,-122.56130192100001,167.32283999999999,26.322839999999985
1,1136964,874557,47.713469933999995,-122.54501507,3/20/2017,180.0,6.0,1619383,W,47.713469933999995,31,-122.54501507,101.70604,-78.29396
1,1136964,874557,47.713469933999995,-122.54501507,3/20/2017,180.0,6.0,1619445,W,47.713469933999995,31,-122.54501507,101.70604,-78.29396
1,1136181,844289,47.630473126000005,-122.545007266,3/28/2017,101.0,6.0,1619785,W,47.630473126000005,31,-122.545007266,101.70604,0.7060400000000016
1,1145102,836890,47.610825773,-122.508078735,4/3/2017,271.0,6.0,1627472,W,47.610825773,67,-122.508078735,219.81628,-51.183719999999994
1,1145102,836890,47.610825773,-122.508078735,7/17/2017,245.0,6.0,1665659,W,47.610825773,67,-122.508078735,219.81628,-25.183719999999994
1,1138907,848170,47.641301368,-122.53436232799999,7/24/2017,99.6,6.0,1670658,W,47.641301368,67,-122.53436232799999,219.81628,120.21628000000001
1,1134274,873359,47.70999556100001,-122.55581006,9/7/2017,407.0,6.0,1645137,W,47.70999556100001,88,-122.55581006,288.71392,-118.28608000000003
1,1130209,832490,47.59771361399999,-122.567962318,9/15/2017,81.0,6.0,1668715,W,47.59771361399999,68,-122.567962318,223.09712,142.09712
1,1134947,848285,47.641335453,-122.550430893,11/16/2017,142.0,6.0,1669923,W,47.641335453,76,-122.550430893,249.34384,107.34384
1,1129790,853680,47.655749711000006,-122.571915354,11/21/2018,67.0,6.0,1857666,W,47.655749711000006,47,-122.571915354,154.19948,87.19948
1,1143809,836902,47.610768314,-122.513319716,4/9/2018,163.0,6.0,1857691,W,47.610768314,44,-122.513319716,144.35696,-18.643040000000013
1,1127189,855052,47.659321543999994,-122.58261121700001,5/17/2018,133.0,6.0,1713961,W,47.659321543999994,47,-122.58261121700001,154.19948,21.199479999999994
1,1140001,838854,47.615849985,-122.52895463899999,7/17/2018,0.0,0.0,1775411,W,47.615849985,48,-122.52895463899999,157.48032,157.48032
1,1138045,832300,47.59775173,-122.536195961,7/11/2018,18.0,6.0,1780409,W,47.59775173,20,-122.536195961,65.6168,47.6168
1,1137013,875860,47.71704385100001,-122.544953311,7/5/2011,198.0,6.0,740276,W,47.71704385100001,21,-122.544953311,68.89764,-129.10236
1,1130281,845730,47.634000121999996,-122.56907800399999,9/19/2011,226.0,6.0,756449,W,47.634000121999996,88,-122.56907800399999,288.71392,62.71391999999997
1,1129883,857645,47.666621367,-122.57196068799999,10/5/2011,97.0,6.0,759732,W,47.666621367,43,-122.57196068799999,141.07612,44.07612
1,1145421,834702,47.604852143,-122.50656041100001,10/6/2011,200.0,6.0,756447,W,47.604852143,66,-122.50656041100001,216.53544,16.535439999999994
1,1128332,847099,47.637611123999996,-122.577125564,1/10/2012,165.0,6.0,787585,W,47.637611123999996,49,-122.577125564,160.76116,-4.23884000000001
1,1137675,852197,47.652249221000005,-122.539780029,1/12/2012,247.0,6.0,776974,W,47.652249221000005,66,-122.539780029,216.53544,-30.464560000000006
1,1140291,850764,47.648507351999996,-122.529021264,4/25/2012,57.0,6.0,792768,W,47.648507351999996,51,-122.529021264,167.32283999999999,110.32283999999999
1,1140596,863933,47.684615186,-122.52915855799999,8/2/2012,195.0,6.0,816422,W,47.684615186,87,-122.52915855799999,285.43308,90.43308000000002
1,1143799,835923,47.608084821000006,-122.513258956,3/8/2013,313.0,6.0,863173,W,47.608084821000006,39,-122.513258956,127.95276,-185.04724
1,1143799,835923,47.608084821000006,-122.513258956,9/3/2013,517.0,6.0,918450,W,47.608084821000006,39,-122.513258956,127.95276,-389.04724
1,1137616,849549,47.644988821000005,-122.539741533,2/7/2013,119.6,6.0,847149,W,47.644988821000005,69,-122.539741533,226.37796,106.77796000000001
1,1138998,852142,47.652192156999995,-122.53440883299999,12/21/2012,204.0,6.0,816221,W,47.652192156999995,57,-122.53440883299999,187.00788,-16.99212
1,1137616,849549,47.644988821000005,-122.539741533,8/14/2013,121.0,6.0,940097,W,47.644988821000005,69,-122.539741533,226.37796,105.37796
1,1129713,851040,47.648509961,-122.571946325,2/6/2014,75.0,6.0,911458,W,47.648509961,30,-122.571946325,98.4252,23.425200000000004
1,1145421,834702,47.604852143,-122.50656041100001,3/14/2014,32.0,6.0,920668,W,47.604852143,66,-122.50656041100001,216.53544,184.53544
1,1140680,867871,47.695412077,-122.52922889799999,6/11/2014,337.0,6.0,946809,W,47.695412077,39,-122.52922889799999,127.95276,-209.04724
1,1129883,857645,47.666621367,-122.57196068799999,7/16/2014,168.0,6.0,979208,W,47.666621367,43,-122.57196068799999,141.07612,-26.923879999999997
1,1144208,849288,47.64473777600001,-122.51298404399999,9/5/2015,43.6,8.0,1029112,W,47.64473777600001,61,-122.51298404399999,200.13124,156.53124
1,1136181,844289,47.630473126000005,-122.545007266,11/20/2014,136.1,6.0,1029113,W,47.630473126000005,31,-122.545007266,101.70604,-34.39395999999999
1,1137526,845573,47.634087103999995,-122.539689472,12/18/2013,95.0,6.0,909744,W,47.634087103999995,56,-122.539689472,183.72704,88.72703999999999
1,1133939,860201,47.673916228,-122.555777514,7/15/2013,73.0,6.0,868886,W,47.673916228,26,-122.555777514,85.30184,12.301839999999999
1,1136723,832348,47.597789602,-122.541556892,11/1/2013,76.0,6.0,892587,W,47.597789602,11,-122.541556892,36.08924,-39.91076
1,1133511,843020,47.626805477,-122.55569688,12/26/2013,180.0,6.0,905186,W,47.626805477,94,-122.55569688,308.39896,128.39896
1,1129845,856325,47.663001551,-122.571974147,3/4/2015,68.0,6.0,1001178,W,47.663001551,45,-122.571974147,147.6378,79.6378
1,1138810,844201,47.630418316000004,-122.534340479,7/9/2013,20.0,1.5,961371,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,7/9/2013,20.0,1.5,961402,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,7/9/2013,20.0,1.5,961403,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/18/2013,20.0,1.5,879029,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/18/2013,20.0,1.5,879031,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/18/2013,20.0,1.5,879033,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/18/2013,20.0,1.5,879035,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/18/2013,20.0,1.5,879037,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/18/2013,20.0,1.5,879039,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/18/2013,20.0,1.5,879041,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/18/2013,20.0,1.5,879043,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/18/2013,20.0,1.5,879045,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/18/2013,20.0,1.5,879023,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/18/2013,20.0,1.5,879025,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/18/2013,20.0,1.5,879027,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/27/2013,20.0,1.5,879003,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/27/2013,20.0,1.5,879005,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/27/2013,20.0,1.5,879007,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/27/2013,20.0,1.5,879009,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/27/2013,20.0,1.5,879011,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/27/2013,20.0,1.5,879013,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/27/2013,20.0,1.5,879015,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/27/2013,20.0,1.5,879017,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/27/2013,20.0,1.5,879019,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,6/27/2013,20.0,1.5,879021,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,7/9/2013,20.0,1.5,961446,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,7/9/2013,20.0,1.5,961375,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,7/9/2013,20.0,1.5,961404,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,7/9/2013,20.0,1.5,961400,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,7/9/2013,20.0,1.5,961377,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,7/9/2013,20.0,1.5,961401,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138810,844201,47.630418316000004,-122.534340479,7/9/2013,20.0,1.5,961452,W,47.630418316000004,31,-122.534340479,101.70604,81.70604
1,1138998,852142,47.652192156999995,-122.53440883299999,11/18/2014,231.0,6.0,1003118,W,47.652192156999995,57,-122.53440883299999,187.00788,-43.99212
1,1142931,850651,47.648383346,-122.518303683,12/19/2014,100.0,6.0,1003196,W,47.648383346,39,-122.518303683,127.95276,27.952759999999998
1,1134181,872037,47.706366419,-122.556047694,12/22/2014,73.0,6.0,1003197,W,47.706366419,88,-122.556047694,288.71392,215.71391999999997
1,1145102,836890,47.610825773,-122.508078735,3/4/2015,235.0,6.0,1006166,W,47.610825773,67,-122.508078735,219.81628,-15.183719999999994
1,1136086,840323,47.619598381,-122.544975458,1/21/2015,195.0,6.0,976239,W,47.619598381,46,-122.544975458,150.91864,-44.08135999999999
1,1130281,845730,47.634000121999996,-122.56907800399999,3/24/2015,378.0,6.0,1013062,W,47.634000121999996,88,-122.56907800399999,288.71392,-89.28608000000003
1,1145518,849242,47.644703235,-122.50766727799999,4/17/2015,126.0,6.0,1026790,W,47.644703235,0,-122.50766727799999,0.0,-126.0
1,1145518,849242,47.644703235,-122.50766727799999,5/18/2015,204.0,6.0,1026819,W,47.644703235,0,-122.50766727799999,0.0,-204.0
1,1139505,871860,47.706259769,-122.53441567,5/15/2015,230.0,6.0,1049015,W,47.706259769,0,-122.53441567,0.0,-230.0
1,1144591,828091,47.586677689,-122.509241015,10/15/2015,184.0,6.0,1106786,W,47.586677689,81,-122.509241015,265.74804,81.74804
1,1135446,833706,47.601420252,-122.546873275,10/5/2016,92.0,6.0,1601529,W,47.601420252,4,-122.546873275,13.12336,-78.87664
1,1125851,853753,47.65566506,-122.58789861700001,4/20/2016,47.0,6.0,1616648,W,47.65566506,0,-122.58789861700001,0.0,-47.0
1,1129999,860283,47.673858378,-122.571771269,5/4/2017,129.0,8.0,1624698,W,47.673858378,37,-122.571771269,121.39108,-7.608919999999998
1,1141582,849386,47.644822151999996,-122.52364255,5/25/2017,86.7,6.0,1641836,W,47.644822151999996,59,-122.52364255,193.56956,106.86955999999999
1,1135480,835027,47.605042631,-122.546874442,8/4/2017,322.0,8.0,1727051,W,47.605042631,16,-122.546874442,52.49344,-269.50656
1,1127342,859008,47.670172856,-122.582414364,9/18/2018,260.0,6.0,1871379,W,47.670172856,0,-122.582414364,0.0,-260.0
1,1139505,871860,47.706259769,-122.53441567,10/30/2018,176.0,6.0,1868726,W,47.706259769,0,-122.53441567,0.0,-176.0
1,1136806,870624,47.702681596000005,-122.54524242299999,4/8/2015,340.0,6.0,1025504,W,47.702681596000005,40,-122.54524242299999,131.2336,-208.7664
1,1131959,865610,47.688596233,-122.564385093,1/20/2015,139.0,6.0,1003023,W,47.688596233,33,-122.564385093,108.26772,-30.732280000000003
1,1137526,845573,47.634087103999995,-122.539689472,6/1/2018,135.0,6.0,1775106,W,47.634087103999995,56,-122.539689472,183.72704,48.72703999999999
1,1137498,844254,47.630470683,-122.539664679,7/13/2016,30.0,12.0,1600386,W,47.630470683,28,-122.539664679,91.86352,61.863519999999994
1,1137498,844254,47.630470683,-122.539664679,7/13/2016,30.0,12.0,1600387,W,47.630470683,28,-122.539664679,91.86352,61.863519999999994
1,1137498,844254,47.630470683,-122.539664679,7/13/2016,30.0,12.0,1600388,W,47.630470683,28,-122.539664679,91.86352,61.863519999999994
1,1137498,844254,47.630470683,-122.539664679,7/13/2016,30.0,12.0,1600389,W,47.630470683,28,-122.539664679,91.86352,61.863519999999994
1,1137498,844254,47.630470683,-122.539664679,7/13/2016,30.0,12.0,1600390,W,47.630470683,28,-122.539664679,91.86352,61.863519999999994
1,1137498,844254,47.630470683,-122.539664679,7/13/2016,30.0,12.0,1600391,W,47.630470683,28,-122.539664679,91.86352,61.863519999999994
1,1137498,844254,47.630470683,-122.539664679,7/13/2016,30.0,12.0,1600392,W,47.630470683,28,-122.539664679,91.86352,61.863519999999994
1,1137498,844254,47.630470683,-122.539664679,7/13/2016,30.0,12.0,1600393,W,47.630470683,28,-122.539664679,91.86352,61.863519999999994
1,1137498,844254,47.630470683,-122.539664679,7/13/2016,30.0,12.0,1600394,W,47.630470683,28,-122.539664679,91.86352,61.863519999999994
1,1137498,844254,47.630470683,-122.539664679,7/13/2016,30.0,12.0,1600395,W,47.630470683,28,-122.539664679,91.86352,61.863519999999994
1,1137498,844254,47.630470683,-122.539664679,7/13/2016,30.0,12.0,1600396,W,47.630470683,28,-122.539664679,91.86352,61.863519999999994
1,1137498,844254,47.630470683,-122.539664679,7/13/2016,30.0,12.0,1600397,W,47.630470683,28,-122.539664679,91.86352,61.863519999999994
1,1137498,844254,47.630470683,-122.539664679,7/13/2016,30.0,12.0,1600398,W,47.630470683,28,-122.539664679,91.86352,61.863519999999994
1,1137498,844254,47.630470683,-122.539664679,7/13/2016,30.0,12.0,1600399,W,47.630470683,28,-122.539664679,91.86352,61.863519999999994
1,1131132,854977,47.659400276999996,-122.566610412,9/21/2017,72.84,6.0,1641909,W,47.659400276999996,47,-122.566610412,154.19948,81.35947999999999
1,1127262,857689,47.666552747,-122.58259759399999,5/5/2016,57.0,6.0,1566136,W,47.666552747,51,-122.58259759399999,167.32283999999999,110.32283999999999
1,1127262,857689,47.666552747,-122.58259759399999,6/22/2016,167.0,6.0,1585306,W,47.666552747,51,-122.58259759399999,167.32283999999999,0.32283999999998514
1,1127262,857689,47.666552747,-122.58259759399999,9/7/2016,167.0,6.0,1598843,W,47.666552747,51,-122.58259759399999,167.32283999999999,0.32283999999998514
1,1127262,857689,47.666552747,-122.58259759399999,6/24/2016,70.0,6.0,1585276,W,47.666552747,51,-122.58259759399999,167.32283999999999,97.32283999999999
1,1127262,857689,47.666552747,-122.58259759399999,3/22/2017,58.0,6.0,1620736,W,47.666552747,51,-122.58259759399999,167.32283999999999,109.32283999999999
1,1132155,841724,47.623157086000006,-122.56105617799999,2/2/2017,114.0,6.0,1615932,W,47.623157086000006,98,-122.56105617799999,321.52232,207.52231999999998
1,1140620,865244,47.688209307,-122.529198061,4/25/2017,126.0,6.0,1878364,W,47.688209307,66,-122.529198061,216.53544,90.53544
1,1135001,850934,47.648598246999995,-122.550491223,12/13/2017,146.0,6.0,1657005,W,47.648598246999995,99,-122.550491223,324.80316,178.80316
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594313,W,47.630470683,28,-122.539664679,91.86352,71.86352
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594314,W,47.630470683,28,-122.539664679,91.86352,71.86352
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594315,W,47.630470683,28,-122.539664679,91.86352,71.86352
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594316,W,47.630470683,28,-122.539664679,91.86352,71.86352
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594361,W,47.630470683,28,-122.539664679,91.86352,71.86352
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594362,W,47.630470683,28,-122.539664679,91.86352,71.86352
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594363,W,47.630470683,28,-122.539664679,91.86352,71.86352
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594364,W,47.630470683,28,-122.539664679,91.86352,71.86352
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594365,W,47.630470683,28,-122.539664679,91.86352,71.86352
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594366,W,47.630470683,28,-122.539664679,91.86352,71.86352
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594367,W,47.630470683,28,-122.539664679,91.86352,71.86352
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594368,W,47.630470683,28,-122.539664679,91.86352,71.86352
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594369,W,47.630470683,28,-122.539664679,91.86352,71.86352
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594370,W,47.630470683,28,-122.539664679,91.86352,71.86352
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594371,W,47.630470683,28,-122.539664679,91.86352,71.86352
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594372,W,47.630470683,28,-122.539664679,91.86352,71.86352
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594373,W,47.630470683,28,-122.539664679,91.86352,71.86352
1,1137498,844254,47.630470683,-122.539664679,8/11/2016,20.0,1.5,1594374,W,47.630470683,28,-122.539664679,91.86352,71.86352
