well_log_id,well_depth_qt,well_diameter_qt,well_comp_dt,well_type_cd,ST_PLANE_XCOORD_NR,ST_PLANE_YCOORD_NR,srcLat,srcLon
71024,116,6,12/23/1986,W,1136649,906246,47.80027864,-122.5496381
71025,363,6,12/10/1980,W,1136612,904899,47.79658517,-122.5496462
71026,236,6,10/3/1997,W,1079670,853759,47.65218077,-122.7751834
71027,255,6,5/10/1988,W,1083480,849648,47.64121658,-122.7592555
71028,145,6,10/31/1976,W,1066302,808240,47.5263862,-122.823952
71031,85,6,3/17/1977,W,1131910,865618,47.68861464,-122.5645848
71034,92,6,6/10/1977,W,1105799,890071,47.75369558,-122.6732804
71038,178,6,7/25/1990,W,1051652,838619,47.60842759,-122.886938
71039,113,6,11/14/1989,W,1154608,885891,47.74575925,-122.4745282
71042,293,6,5/5/1978,W,1146138,912632,47.81844606,-122.5117104
71044,69,6,8/3/1982,W,1146913,906484,47.8016543,-122.5079207
71050,55,6,1/7/1988,W,1098339,863814,47.68118373,-122.7006134
71052,124,6,8/19/1986,W,1083152,837735,47.60854816,-122.7592016
71061,6,17,11/5/1981,W,1099574,862480,47.6776228,-122.6954517
71072,251,8,8/2/1983,W,1135041,896963,47.77472806,-122.5551936
71074,173,6,6/25/1990,W,1088972,872119,47.70321712,-122.7395763
71075,173,6,6/26/1990,W,1088972,872119,47.70321712,-122.7395763
71076,207,6,11/13/1978,W,1102735,805512,47.52175959,-122.676248
71079,168,6,1/2/1976,W,1104734,859733,47.6704875,-122.674209
71086,50,6,10/24/1978,W,1054116,819919,47.55739307,-122.8746729
71087,208,6,5/6/1994,W,1090858,834895,47.60136692,-122.7276524
71089,23,6,3/9/1974,W,1047776,841343,47.6155687,-122.9029785
71091,121,6,8/23/1979,W,1145913,826732,47.58304569,-122.5037463
71092,608,8,11/14/1979,W,1060121,821800,47.56304014,-122.8505925
71099,67,6,6/6/1983,W,1143316,867805,47.6954166,-122.518523
71101,41,6,3/21/1988,W,1128882,915817,47.82594567,-122.5822522
71109,106,6,8/22/1985,W,1131611,807202,47.52851604,-122.5596066
71112,140,6,10/18/1991,W,1095627,861193,47.67379413,-122.711319
71120,115,6,6/3/1991,W,1143497,912705,47.81846098,-122.5224622
71123,78,6,3/27/1986,W,1069096,851317,47.64464587,-122.817771
71124,144,6,4/11/1977,W,1087387,848203,47.6375628,-122.7432484
71125,231,6,1/13/1983,W,1042780,828852,47.580925,-122.9216686
71128,98,6,3/31/1986,W,1090544,866703,47.68849935,-122.732573
71131,149,6,11/19/1990,W,1083268,841703,47.61943,-122.7591922
71133,64,6,6/6/1986,W,1057346,819263,47.55586138,-122.8615188
71134,138,6,10/30/1978,W,1145102,836890,47.61082577,-122.5080787
71136,240,6,9/14/1979,W,1139564,915498,47.82583637,-122.5387561
71142,71,6,4/3/1991,W,1137990,866634,47.69183226,-122.5400172
71144,105,6,6/19/1986,W,1118726,883034,47.73537819,-122.6199877
71145,61,6,9/10/1978,W,1146699,901758,47.78868975,-122.5083015
71151,57,6,11/8/1991,W,1096761,857223,47.66300306,-122.7062679
71157,173,6,11/7/1977,W,1125340,816589,47.55378825,-122.585984
71159,62,6,8/24/1982,W,1140571,862623,47.68102373,-122.5291232
71161,346,6,10/7/1986,W,1146564,928563,47.86212692,-122.5116306
71162,166,6,7/8/1987,W,1086067,848243,47.63756939,-122.7486044
71166,242,6,9/26/1990,W,1135400,868021,47.69544884,-122.5506751
71167,261,6,10/10/1977,W,1100266,879708,47.72488107,-122.6945894
71178,148,6,5/14/1980,W,1144591,828091,47.58667769,-122.509241
71182,99,6,7/2/1990,W,1079454,847114,47.63395608,-122.7752818
71186,148,6,9/28/1983,W,1136684,907595,47.80397744,-122.5496384
71187,86,6,12/30/1985,W,1074102,806419,47.52202194,-122.7921822
71188,142,6,3/31/1991,W,1103491,903187,47.78945816,-122.684134
71189,241,6,9/19/1987,W,1142324,918061,47.83305399,-122.5277945
71196,292,6,3/28/1985,W,1126484,877574,47.72098444,-122.5878893
71201,228,6,2/6/1991,W,1120407,894864,47.76791661,-122.6144483
71202,86,6,2/12/1980,W,1111408,860831,47.67399724,-122.6472555
71204,120,6,3/11/1985,W,1132121,891799,47.76036921,-122.5665128
71206,485,6,12/2/1981,W,1127092,899922,47.78226371,-122.587823
71207,203,6,8/5/1991,W,1119740,919912,47.83649835,-122.6198958
71209,150,6,9/3/1981,W,1120407,894864,47.76791661,-122.6144483
71210,99,6,8/14/1987,W,1031143,825193,47.5699108,-122.9683283
71211,85,6,7/8/1978,W,1117731,893591,47.76423145,-122.6251847
71212,193,6,7/24/1989,W,1132952,873409,47.71003801,-122.5611825
71214,314,6,2/12/1981,W,1129401,845750,47.6339916,-122.5726477
71217,315,6,7/2/1987,W,1072997,848617,47.63756091,-122.8016347
71222,187,6,1/14/1987,W,1146622,923595,47.84851872,-122.5108787
71223,246,6,4/14/1989,W,1119221,901506,47.7860285,-122.6199942
71226,299,6,4/2/1981,W,1087348,846878,47.63392914,-122.7432537
71228,189,6,6/27/1990,W,1144057,933871,47.87649494,-122.5223922
71229,270,6,9/16/1991,W,1126596,881552,47.73189272,-122.5878622
71233,267,6,4/5/1979,W,1110049,901687,47.78584287,-122.6573035
71234,189,6,10/2/1985,W,1148029,846627,47.63771206,-122.4972167
71236,42,6,3/29/1979,W,1129713,851040,47.64850996,-122.5719463
71245,385,6,8/2/1989,W,1115035,918012,47.83094441,-122.6388328
71248,90,6,6/20/1979,W,1134151,870710,47.70272807,-122.556029
71250,99,6,4/24/1987,W,1117902,856644,47.66300575,-122.6204523
71254,179,6,8/12/1983,W,1055850,827366,47.57794112,-122.8685594
71258,64,6,7/19/1978,W,1143940,929901,47.86560911,-122.5224541
71261,99,6,3/8/1985,W,1058549,848870,47.63708391,-122.8602365
71262,326,6,7/29/1981,W,1146564,927225,47.85846083,-122.5114916
71263,112,6,7/31/1979,W,1054726,820566,47.5592162,-122.8722825
71264,90,6,1/31/1993,W,1052227,817967,47.55188835,-122.8820805
71267,80,6,12/5/1974,W,1129713,851040,47.64850996,-122.5719463
71269,61,6,4/18/1983,W,1102538,868994,47.69569715,-122.6841581
71270,73,6,5/22/1979,W,1124690,954392,47.93133157,-122.6034947
71271,90,6,5/6/1988,W,1102538,868994,47.69569715,-122.6841581
71272,107,6,5/11/1983,W,1128011,817825,47.55736844,-122.5753036
71275,262,6,8/31/1990,W,1089466,866745,47.68853072,-122.7369523
71277,142,6,11/20/1979,W,1058551,813848,47.54112257,-122.8559865
71281,118,6,8/12/1983,W,1083268,841703,47.61943,-122.7591922
71282,210,6,12/9/1992,W,1105183,868920,47.69569463,-122.6734147
71284,300,6,1/25/1983,W,1062509,848868,47.6374021,-122.8441828
71286,244,6,12/6/1989,W,1104942,907096,47.80027849,-122.6786736
71287,110,6,5/9/1990,W,1131488,831138,47.5941005,-122.5626374
71290,132,6,5/15/1981,W,1109604,844970,47.63040084,-122.6528177
71305,60,6,5/11/1982,W,1111076,892478,47.76068729,-122.6521064
71307,43,6,11/13/1986,W,1114984,891064,47.75710406,-122.6360701
71309,305,6,1/10/1979,W,1089304,828361,47.58334227,-122.7331985
71310,95,6,5/24/1986,W,1134802,841673,47.62320642,-122.5503218
71314,127,6,11/29/1973,W,1124375,897405,47.77516945,-122.5985962
71315,86,6,8/9/1986,W,1143824,837884,47.61346037,-122.5133605
71322,130,16,12/22/1988,W,1133462,820309,47.56456654,-122.5534982
71324,375,16,2/23/1993,W,1093749,885130,47.73923727,-122.7216738
71325,220,6,3/12/1977,W,1094075,851945,47.64833445,-122.7165607
71329,198,6,6/24/1980,W,1126835,888079,47.74979463,-122.5875932
71330,166,6,1/22/1980,W,1120158,888258,47.74979762,-122.6147403
71331,81,6,12/8/1978,W,1077720,854462,47.65395258,-122.7831735
71332,98,8,6/2/1975,W,1077720,854462,47.65395258,-122.7831735
71333,11,36,10/1/1991,W,1107864,870188,47.69937102,-122.6626746
71338,76,8,7/10/1991,W,1095208,890509,47.75408799,-122.7163616
71340,105,12,12/24/1982,W,1133485,821631,47.56819094,-122.5535445
71341,54,8,6/18/1991,W,1095208,890509,47.75408799,-122.7163616
71358,356,6,3/1/1976,W,1126745,819167,47.56095457,-122.580572
71360,87,6,5/10/1975,W,1105854,853064,47.65229813,-122.6689213
71369,130,6,4/14/1976,W,1095690,862512,47.67741312,-122.7112135
71372,98,6,3/15/1988,W,1077990,841870,47.61947129,-122.7806017
71376,204,6,10/20/1989,W,1061304,852841,47.64818975,-122.8495477
71377,113,6,11/13/1987,W,1140197,943390,47.90230385,-122.5391151
71380,338,6,7/3/1992,W,1076970,851162,47.64485095,-122.7858271
71381,141,6,9/7/1992,W,1083268,841703,47.61943,-122.7591922
71384,64,6,1/12/1977,W,1063982,854145,47.65198081,-122.8388458
71388,126,6,1/10/1978,W,1053263,826010,47.57401224,-122.8788695
71389,102,6,3/31/1993,W,1121726,894844,47.76795859,-122.6090854
71393,90,6,3/14/1979,W,1128889,832512,47.59767892,-122.5733124
71394,320,6,5/4/1978,W,1130268,835183,47.60509749,-122.5680094
71395,121,6,6/20/1983,W,1053311,824598,47.57014728,-122.8785027
71396,193,6,10/9/1978,W,1098044,855895,47.65946245,-122.7009135
71398,124,6,10/12/1976,W,1065264,852814,47.64843797,-122.8334875
71401,408,6,10/16/1985,W,1045377,842685,47.61904498,-122.9128661
71403,51,6,3/22/1974,W,1110341,866160,47.68851962,-122.6521744
71404,111,6,12/8/1975,W,1126561,880224,47.72825133,-122.5878615
71410,79,6,10/1/1974,W,1110617,835653,47.60494605,-122.6476826
71419,90,6,4/21/1981,W,1112686,859468,47.67035767,-122.6419205
71420,190,6,5/10/1990,W,1128150,821790,47.56824394,-122.5751632
71427,155,6,11/12/1991,W,1144066,901833,47.78871103,-122.519015
71429,164,6,4/20/1977,W,1085054,857574,47.66305766,-122.7537924
71433,357,6,12/1/1983,W,1126745,819167,47.56095457,-122.580572
71434,79,6,4/5/1979,W,1114285,866030,47.68845725,-122.6361548
71435,95,6,10/7/1988,W,1107517,905698,47.79664253,-122.6680457
71436,117,6,3/22/1991,W,1137526,845573,47.6340871,-122.5396895
71441,64,6,10/12/1983,W,1094437,863882,47.68107061,-122.7164533
71458,95,6,10/19/1990,W,1131106,843067,47.62676206,-122.5654506
71472,155,6,5/25/1982,W,1044178,831495,47.58828427,-122.9163353
71478,37,6,12/21/1979,W,1141969,866515,47.69178712,-122.5238558
71479,206,6,6/2/1978,W,1087309,873457,47.70675362,-122.7464813
71488,51,10,8/19/1979,W,1090220,820403,47.56160688,-122.7285779
71489,59,10,9/19/1979,W,1090220,820403,47.56160688,-122.7285779
71495,234,6,2/28/1984,W,1142004,867831,47.6953957,-122.5238509
71498,49,6,9/4/1979,W,1133654,849634,47.64493982,-122.5558162
71506,207,6,6/8/1989,W,1083528,850973,47.64485093,-122.7592148
71508,384,6,8/1/1988,W,1092522,865973,47.68665229,-122.7244627
71516,58,6,6/15/1990,W,1105799,890071,47.75369558,-122.6732804
71517,136,6,9/18/1980,W,1133012,918376,47.83325486,-122.5657211
71519,158,6,2/20/1986,W,1124985,871025,47.70293045,-122.5932703
71520,296,6,4/13/1982,W,1122841,889487,47.75336179,-122.6039729
71521,78,6,9/7/1979,W,1111920,874032,47.71020755,-122.6466363
71529,214,6,12/12/1989,W,1145369,929878,47.86564636,-122.516633
71534,367,8,2/14/1987,W,1078193,848477,47.63759096,-122.7805534
71535,120,6,5/19/1988,W,1045205,844000,47.62263357,-122.9137262
71537,37,6,8/7/1981,W,1132883,914384,47.8223076,-122.5658205
71538,119,6,3/2/1984,W,1134114,832413,47.59778215,-122.5521337
71543,261,6,8/10/1990,W,1136673,866670,47.69183743,-122.545366
71544,161,6,1/27/1986,W,1114367,917366,47.82912476,-122.6414795
71547,127,6,7/18/1985,W,1152226,893906,47.7675578,-122.4850252
71549,194,6,9/6/1974,W,1095289,849260,47.64107066,-122.7113327
71551,70,6,8/13/1984,W,1045368,826042,47.57344292,-122.9108405
71555,94,6,2/14/1991,W,1132145,821672,47.56820754,-122.5589746
71557,131,6,5/7/1975,W,1126276,805987,47.52480263,-122.5810626
71558,131,6,7/9/1981,W,1128639,858987,47.67020904,-122.5771504
71559,47,6,5/27/1992,W,1110543,871441,47.70300516,-122.6519395
71560,87,6,4/4/1975,W,1083621,853625,47.65212486,-122.7591458
71561,127,6,10/1/1976,W,1117836,855315,47.65935919,-122.620575
71562,84,6,8/15/1979,W,1131503,913104,47.81870123,-122.5712982
71573,118,6,11/2/1984,W,1124404,898703,47.77872812,-122.5986187
71579,109,6,6/21/1983,W,1129931,948236,47.91484634,-122.5814658
71582,227,6,7/10/1987,W,1073097,853871,47.65196496,-122.801851
71585,167,6,11/28/1977,W,1144020,900517,47.78510185,-122.519065
71586,100,8,12/15/1976,W,1108729,901716,47.78582326,-122.6626732
71587,96,8,12/29/1976,W,1108729,901716,47.78582326,-122.6626732
71595,106,6,9/1/1989,W,1104389,816117,47.55094527,-122.6707379
71600,60,6,2/9/1978,W,1132821,870755,47.70275623,-122.5614327
71608,116,6,3/10/1986,W,1128105,820457,47.56458782,-122.5752034
71609,49,6,9/5/1985,W,1081946,841745,47.61944118,-122.7645547
71610,83,7,3/8/1982,W,1136589,862753,47.68109807,-122.5452946
71617,63,6,8/19/1988,W,1144298,907873,47.80527732,-122.5187003
71618,214,6,12/18/1992,W,1147374,909992,47.8112986,-122.5064088
71619,236,6,4/8/1976,W,1074304,848585,47.63757764,-122.7963323
71625,284,6,2/27/1997,W,1126305,872311,47.70655016,-122.5880503
71626,78,6,10/24/1991,W,1136233,892965,47.76385823,-122.5499259
71628,46,6,3/9/1981,W,1130992,848359,47.64125534,-122.5664748
71629,40,6,10/20/1982,W,1066363,846143,47.63024847,-122.8282326
71635,207,6,4/28/1977,W,1128461,901246,47.78599069,-122.5823996
71636,124,6,6/10/1983,W,1115192,855420,47.65945159,-122.6313104
71640,75,6,3/14/1985,W,1106646,833107,47.597672,-122.6634891
71641,158,6,3/18/1987,W,1101373,873026,47.70665652,-122.6893407
71646,146,6,12/10/1985,W,1088921,854793,47.65573934,-122.7377876
71663,337,6,1/22/1980,W,1061094,808515,47.52671725,-122.8450541
71666,287,6,2/28/1990,W,1136124,841647,47.62322923,-122.5449606
71668,196,6,7/5/1973,W,1109225,871479,47.70301061,-122.6572938
71669,88,6,2/29/1992,W,1115573,910807,47.81124321,-122.6358496
71670,229,6,6/11/1974,W,1071707,849958,47.64113199,-122.8070234
71671,80,8,8/13/1987,W,1095497,858553,47.66655035,-122.711546
71675,127,6,4/23/1979,W,1138876,846845,47.6376683,-122.5343494
71676,410,6,3/27/1987,W,1089980,846791,47.63389543,-122.732574
71681,97,6,9/18/1982,W,1093591,805795,47.52183769,-122.7132709
71702,112,6,3/22/1984,W,1130696,885316,47.74250275,-122.5716115
71703,91,6,6/23/1986,W,1115192,855420,47.65945159,-122.6313104
71704,94,6,10/31/1985,W,1114059,860736,47.67393423,-122.6364899
71709,42,6,11/12/1984,W,1122841,889487,47.75336179,-122.6039729
71710,112,6,5/23/1983,W,1112382,851532,47.64858918,-122.6422791
71711,365,6,5/10/1983,W,1112382,851532,47.64858918,-122.6422791
71712,110,6,1/10/1975,W,1112382,851532,47.64858918,-122.6422791
71714,72,6,12/12/1978,W,1132845,872083,47.70639689,-122.5614762
71716,244,6,9/3/1991,W,1131583,805866,47.52485285,-122.5595787
71717,336,6,1/15/1992,W,1131583,805866,47.52485285,-122.5595787
71718,363,6,2/13/1992,W,1131583,805866,47.52485285,-122.5595787
71733,96,6,3/9/1983,W,1079706,855081,47.65580594,-122.7751921
71735,113,6,10/16/1989,W,1130970,847035,47.63762566,-122.5664234
71737,278,6,1/19/1987,W,1136673,866670,47.69183743,-122.545366
71740,98,6,2/27/1974,W,1089120,862769,47.67760946,-122.7378985
71743,139,6,2/4/1992,W,1139199,947021,47.91218157,-122.5435649
71750,282,6,4/25/1980,W,1082121,848363,47.63758878,-122.7646158
71752,126,6,6/22/1982,W,1053263,826010,47.57401224,-122.8788695
71754,363,6,8/23/1977,W,1138889,939474,47.89148164,-122.5440311
71759,85,6,10/2/1984,W,1137910,862719,47.68109867,-122.5399308
71761,122,6,1/17/1984,W,1122576,812725,47.54299866,-122.5967567
71763,343,6,8/13/1987,W,1087387,848203,47.6375628,-122.7432484
71764,122,6,1/9/1992,W,1059946,851527,47.64447845,-122.8548949
71766,63,6,2/23/1979,W,1117683,892285,47.76064944,-122.6252367
71769,123,6,3/1/1978,W,1141552,939394,47.89145107,-122.5331742
71774,246,6,3/22/1991,W,1142133,942036,47.89873092,-122.5310845
71775,324,6,11/4/1983,W,1090508,865373,47.68485232,-122.7325663
71776,131,6,12/22/1980,W,1128818,913204,47.81878149,-122.5822319
71782,181,6,7/8/1978,W,1129423,820421,47.56458409,-122.5698633
71785,188,6,8/21/1985,W,1130643,817762,47.55738512,-122.5646418
71789,136,6,8/13/1980,W,1092825,854652,47.65565548,-122.7219387
71801,75,6,10/20/1983,W,1106581,930998,47.86589078,-122.674689
71807,208,6,6/8/1989,W,1132821,870755,47.70275623,-122.5614327
71808,498,6,10/10/1986,W,1142004,867831,47.6953957,-122.5238509
71811,112,6,10/21/1978,W,1128011,817825,47.55736844,-122.5753036
71816,43,6,6/20/1981,W,1054707,821869,47.56278493,-122.8725181
71817,57,6,8/13/1987,W,1054707,821869,47.56278493,-122.8725181
71819,132,6,2/10/1988,W,1074410,853852,47.6520178,-122.7965244
71822,154,6,7/3/1973,W,1103491,903187,47.78945816,-122.684134
71825,388,6,5/15/1988,W,1145831,916253,47.82834625,-122.5133354
71829,227,6,3/10/1982,W,1041526,830267,47.58469643,-122.9269231
71831,152,6,6/13/1977,W,1131452,821026,47.56638765,-122.5617123
71832,90,6,5/10/1989,W,1124578,926203,47.85408988,-122.6008896
71833,94,6,12/18/1984,W,1109917,856912,47.66314726,-122.6528705
71835,125,6,7/30/1979,W,1107597,909640,47.80744933,-122.6681612
71839,52,6,8/21/1984,W,1122422,921225,47.8402929,-122.6091244
71840,98,6,2/3/1986,W,1114276,912140,47.81479917,-122.6412724
71853,313,6,7/17/1979,W,1109371,810529,47.53600653,-122.6499558
71855,52,6,3/26/1987,W,1108975,912268,47.81475351,-122.6628498
71856,76,6,7/1/1987,W,1074410,853852,47.6520178,-122.7965244
71858,250,10,8/29/1990,W,1145387,845350,47.63402883,-122.5077967
71861,269,6,6/29/1987,W,1130839,823034,47.57184633,-122.5644071
71863,246,6,12/29/1986,W,1114307,913444,47.81837434,-122.6412903
71865,103,6,12/19/1973,W,1088360,866802,47.68860085,-122.741447
71866,119,6,3/4/1975,W,1088360,866802,47.68860085,-122.741447
71867,249,6,6/22/1974,W,1130449,812518,47.54300069,-122.5648713
71869,254,6,4/10/1976,W,1130407,811209,47.53941052,-122.5649026
71877,187,6,12/5/1990,W,1133162,815071,47.55019105,-122.5541605
71878,120,6,7/23/1991,W,1142896,849337,47.64478016,-122.5183092
